id,headword_id,word,sentence,answer,distractors
6761,14551,fault,"The geological report indicated a major ___ line ran directly beneath the city, posing a significant earthquake risk.",fault,"{border,ridge,canyon}"
6764,14578,favourite,"Chocolate ice cream has always been her ___ dessert, the one she chooses above all others.",favourite,"{only,latest,worst}"
6767,14602,feather,"A single, brightly colored ___ had fallen from the parrot's wing.",feather,"{talon,beak,scale}"
6772,14641,feed,The farmer scattered grain on the ground to ___ the chickens.,feed,"{call,watch,train}"
6776,14650,feeling,"Despite his logical arguments, he was overcome by a ___ of deep sadness.",feeling,"{statement,theory,calculation}"
6777,14669,fellow,He shared his notes with his ___ students to help them prepare for the exam.,fellow,"{rival,former,senior}"
6778,14678,female,"The study, which examined estrogen levels, focused exclusively on ___ participants.",female,"{male,healthy,foreign}"
6780,14689,fence,"To keep rabbits out of the garden, he built a wire-mesh ___ that was low to the ground but secure.",fence,"{wall,hedge,moat}"
6782,14746,fetch,I need to go ___ my coat from the other room before we leave.,fetch,"{move,hold,wear}"
6783,14763,fever,"The doctor took his temperature and confirmed he had a high ___, so she advised him to rest.",fever,"{pulse,illness,pain}"
6784,14767,few,The event was poorly attended; very ___ people showed up compared to what was expected.,few,"{much,every,whole}"
6790,14847,fifth,"There were four runners ahead of him, so he finished ___ in the marathon.",fifth,"{first,fourth,final}"
6791,14849,fifty,"The book contains five chapters, each ten pages long, making it ___ pages in total.",fifty,"{fifteen,five,one hundred}"
6792,14851,fight,The two boxers will ___ for the championship title in the main event tonight.,fight,"{argue,speak,meet}"
6794,14860,figure,"In the distance, a lone ___ walked along the ridge against the setting sun.",figure,"{shadow,sound,light}"
6795,14874,file,She was asked to ___ the reports chronologically in the cabinet for easy retrieval.,file,"{stack,copy,read}"
6797,14890,film,"She works in the ___ industry, hoping to become a director one day.",film,"{book,stage,radio}"
6807,14941,finger,He pointed his index ___ at the map to show them the route.,finger,"{nail,knuckle,palm}"
6809,14969,fire,The company announced it would have to ___ several employees due to severe budget cuts.,fire,"{hire,promote,train}"
6811,14980,firefighter,The brave ___ rushed into the burning building with a hose to extinguish the flames.,firefighter,"{plumber,electrician,janitor}"
6812,14995,firework,The crowd cheered as the ___ lit up the night sky on New Year's Eve.,fireworks,"{balloons,kites,lanterns}"
6817,15014,fish,"The biologist observed a small, silvery ___ darting between the anemones in the reef.",fish,"{crab,clam,shrimp}"
6819,15039,fit,The tailor adjusted the suit to ___ the client perfectly.,fit,"{wear,sew,design}"
6821,15048,five,She held up one hand to show the group she needed ___ minutes.,five,"{ten,two,three}"
6822,15051,fix,He used special glue to ___ the broken handle back onto the ceramic mug.,fix,"{paint,fill,wash}"
6825,15075,flag,"At the international summit, the ___ of each nation was displayed behind its leader.",flag,"{anthem,logo,motto}"
6826,15099,flame,The bright orange ___ of the candle danced in the slight breeze.,flame,"{wax,wick,smoke}"
6828,15123,flat,His voice was ___ and showed no emotion as he delivered the bad news.,flat,"{loud,soft,shaky}"
6834,15184,flesh,"The peach was so ripe that its sweet, juicy ___ practically melted in the mouth.",flesh,"{skin,stone,leaf}"
6837,15209,flight,The highlight of our vacation was the hot air balloon ___ over the ancient ruins at sunrise.,flight,"{drive,hike,tour}"
6839,15240,flood,"The river burst its banks, causing a massive ___ that inundated the entire valley.",flood,"{drought,storm,puddle}"
6840,15248,floor,The children sat in a circle on the living room ___ to play a board game.,floor,"{ceiling,sofa,wall}"
6841,15278,flour,"To make the dough for the bread, he first mixed the yeast and water with several cups of ___.",flour,"{sugar,salt,oil}"
6843,15285,flow,The urban planner designed the streets to improve the ___ of traffic through the city center.,flow,"{speed,sound,timing}"
6844,15287,flower,"To brighten the room, she placed a single red ___ in a thin vase on the windowsill.",flower,"{leaf,stem,root}"
6845,15298,flu,The doctor recommended getting a yearly vaccination to protect against the seasonal ___.,flu,"{cold,allergy,headache}"
6847,15351,fly,"In his dream, he was able to ___ over the city rooftops like a superhero.",fly,"{run,crawl,climb}"
6854,15415,following,"The day ___ the massive storm was calm and sunny, with no sign of the earlier chaos.",following,"{before,during,despite}"
6858,15440,foot,"He measured the length of the room by walking heel to toe, one ___ at a time.",foot,"{hand,inch,step}"
6863,15491,force,The ___ of the explosion shattered windows for several blocks around.,force,"{sound,light,heat}"
6864,15507,forecast,"Based on current sales data, the financial ___ for the next quarter is very positive.",forecast,"{history,invoice,budget}"
6866,15523,foreigner,"As a ___ in a new country, he found it challenging to adapt to the different customs and language.",foreigner,"{native,citizen,local}"
6867,15552,forest,We followed a narrow path surrounded by tall pine trees and dense undergrowth deep in the ___.,forest,"{meadow,canyon,tundra}"
6868,15563,forever,It felt like the boring meeting with endless speeches would last ___.,forever,"{briefly,sometimes,never}"
6870,15573,forget,"He tried hard to ___ the embarrassing moment, but the memory kept replaying in his mind.",forget,"{recall,cherish,imagine}"
6871,15579,forgive,"It took a long time, but she eventually decided to ___ him so she could move on.",forgive,"{punish,resent,avoid}"
6876,15603,format,The television show changed its ___ from a half-hour comedy to a full-hour drama.,format,"{channel,actor,title}"
6884,15643,fortnight,"Since we are paid bi-weekly, we receive a paycheck once every ___.",fortnight,"{decade,month,year}"
6885,15648,fortunate,He was ___ to have a supportive family that helped him through difficult times.,fortunate,"{anxious,reluctant,unaware}"
6887,15650,fortune,The psychic at the carnival offered to read her ___ for twenty dollars.,fortune,"{mind,past,character}"
6888,15651,forty,"She celebrated a major milestone birthday, marking four decades of life when she turned ___.",forty,"{thirty,fifty,sixty}"
6893,15674,found,"In 1790, the city was ___ by pioneers seeking new opportunities.",founded,"{revised,abandoned,destroyed}"
6897,15690,fourteen,"The calendar showed that the vacation was exactly two weeks away, which meant they had ___ days to pack.",fourteen,"{twelve,sixteen,eighteen}"
6903,15729,framework,The new policy provides a ___ for sustainable urban development.,framework,"{conclusion,obstacle,discussion}"
6908,15779,freedom,The constitution guarantees the ___ of speech to all citizens.,freedom,"{limitation,cost,debate}"
6918,15844,friend,"A true ___ will support you through difficult times, not just celebrate the good ones.",friend,"{acquaintance,colleague,neighbor}"
6919,15847,friendly,"The two neighboring countries have always had a ___ relationship, with open borders and trade.",friendly,"{hostile,tense,difficult}"
6920,15849,friendship,Their ___ survived many challenges and became stronger over the years.,friendship,"{rivalry,agreement,transaction}"
6921,15854,frighten,"The loud thunder ___ the young puppy, causing it to hide under the bed.",frightened,"{comforted,amused,confused}"
6924,15881,frog,"A bright green ___ hopped across the pond, startling the ducklings.",frog,"{lizard,squirrel,turtle}"
6928,15923,fruit,"For a healthy dessert, she prepared a salad of apples, bananas, and oranges, which are all types of ___.",fruits,"{vegetables,herbs,spices}"
6932,15944,fry,"To make the french fries crispy, she decided to ___ them in hot oil.",fry,"{boil,steam,roast}"
6938,15990,function,The primary ___ of the heart is to pump blood throughout the body.,function,"{size,color,location}"
6945,16015,funeral,"We attended a ___ service for the late professor, honoring his contributions to academia.",funeral,"{birthday,retirement,christening}"
6947,16031,fur,The rabbit's ___ was soft and warm against the winter chill.,fur,"{scales,shell,feathers}"
6949,16046,furniture,The new office ___ includes ergonomic chairs and standing desks.,furniture,"{stationery,software,appliances}"
6953,16076,future,Investors are optimistic about the ___ of electric vehicles.,future,"{history,origin,cause}"
6955,16138,gallery,The downtown ___ hosts a weekly showcase of local photographers.,gallery,"{library,stadium,factory}"
6956,16144,gallon,"In the United States, milk is commonly sold by the ___, which is equivalent to four quarts.",gallon,"{liter,quart,pint}"
6958,16163,game,"To win the board ___, you need to collect all the properties and bankrupt your opponents.",game,"{puzzle,race,story}"
6963,16210,garbage,"After sorting the plastic and paper, he threw the remaining non-recyclable waste into the ___ can.",garbage,"{storage,laundry,compost}"
6964,16214,garden,"He planted rows of tomatoes, cucumbers, and lettuce in the vegetable ___.",garden,"{yard,orchard,field}"
6979,16365,generation,"My grandmother's ___ grew up without the internet, which is hard for young people today to imagine.",generation,"{family,community,culture}"
6992,16496,gesture,"In a ___ of goodwill, the rival companies agreed to collaborate on a project to benefit the community.",gesture,"{contract,merger,dispute}"
6998,16563,girl,"With her pigtails flying, the young ___ chased the butterflies in the park.",girl,"{woman,man,teenager}"
7000,16574,give,Could you please ___ me that book from the top shelf?,give,"{read,throw,hide}"
7001,16593,glad,I am ___ that you arrived safely.,glad,"{anxious,doubtful,indifferent}"
7002,16608,glance,"With only a moment to spare, he could only afford a quick ___ at the report.",glance,"{study,review,analysis}"
7003,16614,glass,She carefully poured the orange juice into a tall ___ before serving breakfast.,glass,"{bottle,pitcher,saucer}"
7009,16704,glory,"The knight fought not for riches, but for the pure ___ of serving his kingdom.",glory,"{salary,comfort,leisure}"
7010,16714,glove,The surgeon carefully pulled on the sterile latex ___ before beginning the operation.,glove,"{hat,mask,boot}"
7012,16799,god,"Worshippers at the temple made offerings, hoping to earn the favor of the powerful ___.",god,"{king,priest,prophet}"
7014,16821,golden,"At sunset, the light cast a beautiful ___ glow over the entire valley.",golden,"{silver,shadowy,harsh}"
7018,16854,goodness,The saint was celebrated for her compassion and the pure ___ in her heart.,goodness,"{ambition,sorrow,logic}"
7019,16856,goods,The company's profits come from selling both tangible ___ and consulting services.,goods,"{ideas,debts,contracts}"
7022,16900,govern,The laws of physics ___ the motion of planets in our solar system.,govern,"{recommend,predict,observe}"
7024,16905,government,"The national ___ is responsible for defense, foreign policy, and federal taxation.",government,"{university,corporation,charity}"
7028,16926,grade,"After she finished the exam, the student waited anxiously for the teacher to ___ her paper and post the score.",grade,"{write,staple,return}"
7029,16934,gradually,"Over several months, he ___ recovered his strength after the serious illness.",gradually,"{instantly,publicly,rarely}"
7032,16947,gram,The delicate laboratory scale was so sensitive it could measure the weight of a single ___ of sand.,gram,"{ton,kilogram,inch}"
7033,16950,grammar,"Her essay was marked down for poor ___, with mistakes like 'he go' instead of 'he goes' and incorrect sentence structure.",grammar,"{vocabulary,handwriting,pronunciation}"
7034,16959,grand,"The palace entrance was a ___ spectacle, with towering marble columns and ornate carvings.",grand,"{modest,plain,hidden}"
7037,16977,grandma,"Like all grandparents, my ___ is fond of her grandchildren",grandma,"{grandpa,uncle,father}"
7039,16980,grandpa,"My father's father, who we all call ___, told us stories about his childhood.",grandpa,"{brother,nephew,aunt}"
7041,16992,granny,"My grandmother, a sweet old woman we affectionately call ___, taught me how to knit.",granny,"{boss,doctor,coach}"
7043,17020,graph,"To show the relationship between temperature and pressure, the student drew an x-axis and a y-axis for her ___.",graph,"{paragraph,equation,report}"
7062,17175,grocery,"She needed milk, bread, and eggs, so she stopped at the ___ store on her way home.",grocery,"{hardware,clothing,book}"
7064,17192,ground,"After the building was demolished, the lot was cleared down to the bare ___.",ground,"{sky,rooftop,basement}"
7065,17206,group,A small ___ of tourists gathered around the guide to listen to his explanation.,group,"{individual,queue,nation}"
7068,17244,guarantee,The store's policy is to ___ a full refund for any defective merchandise.,guarantee,"{propose,deny,consider}"
7069,17248,guard,She learned to ___ her feelings carefully after being hurt in the past.,guard,"{display,share,announce}"
7071,17263,guess,"Without any clues, he had to ___ the password to unlock the phone.",guess,"{remember,reset,forget}"
7072,17267,guest,"As a polite host, you should always offer a drink to any ___ who enters your home.",guest,"{employee,customer,landlord}"
7073,17272,guidance,"Lost in the wilderness, the hikers relied on the stars for ___ to find their way north.",guidance,"{entertainment,comfort,conversation}"
7074,17273,guide,"Let your conscience ___ your decisions, and you will not go wrong.",guide,"{prevent,record,reverse}"
7079,17315,gun,"The soldier was trained to assemble, clean, and accurately fire his ___.",gun,"{helmet,uniform,radio}"
7082,17349,gym,"He lifted weights, ran on the treadmill, and used the elliptical machine during his workout at the ___.",gym,"{library,cinema,cafe}"
7083,17381,habit,He had a bad ___ of biting his nails whenever he felt nervous.,habit,"{talent,memory,decision}"
7086,17434,hair,She decided to let her ___ grow long after years of keeping it short.,hair,"{nails,lashes,brows}"
7087,17457,half,"Since there were only two of us, we each took ___ of the chocolate cake.",half,"{slice,portion,share}"
7089,17468,hall,"The students lined up in the ___ outside the classroom, waiting for the bell to ring.",hall,"{chamber,foyer,lounge}"
7091,17514,hand,He held the tiny bird gently in the palm of his ___.,hand,"{fist,grip,clutch}"
7092,17515,handbag,The elegant leather ___ matched her shoes and was just large enough for her phone and keys.,handbag,"{suitcase,briefcase,duffel bag}"
7093,17526,handful,She grabbed a ___ of berries from the bowl and ate them as a snack.,handful,"{portion,measure,quantity}"
7097,17564,hang,"Colorful lanterns ___ from the ceiling, illuminating the festive market.",hung,"{rested,leaned,floated}"
7100,17599,happiness,"Winning the lottery brought him immense wealth, but he soon realized it didn't guarantee ___.",happiness,"{sadness,trouble,anxiety}"
7103,17611,harbour,The small fishing village was built around a natural ___ that protected boats from the open sea.,harbour,"{coastline,estuary,peninsula}"
7105,17629,hardly,There was so much noise that I could ___ hear what he was saying.,hardly,"{loudly,clearly,softly}"
7112,17695,hat,"To protect his face from the sun, he wore a wide-brimmed ___.",hat,"{shirt,glasses,scarf}"
7116,17726,have,We ___ no choice but to cancel the event due to the severe weather.,have,"{made,get,see}"
7118,17754,head,"As team captain, it was her responsibility to ___ the project and delegate tasks.",head,"{start,join,finish}"
7119,17755,headache,The constant loud noise from the construction site gave him a throbbing ___.,headache,"{sore throat,stomachache,fever}"
7120,17771,headline,"The huge, bold text at the top of the article was a shocking ___: 'Mayor Resigns!'",headline,"{summary,paragraph,footnote}"
7123,17803,health,She went to the doctor for a check-up to ensure her overall ___ was good.,health,"{mood,appearance,attitude}"
7125,17807,healthy,Eating a balanced diet with plenty of fruits and vegetables is a ___ habit.,healthy,"{tasty,common,simple}"
7127,17811,hearing,The judge scheduled a court ___ to listen to testimonies from both sides.,hearing,"{conference,session,trial}"
7129,17836,heat,"The sun's rays began to ___ the pavement, making it hot to the touch.",heat,"{melt,burn,dry}"
7132,17850,heaven,"In many religions, it is believed that good people go to ___ after they die.",heaven,"{fate,destiny,eternity}"
7135,17886,heel,"The back part of her shoe was rubbing against her ___, causing a painful blister.",heel,"{toe,arch,sole}"
7136,17897,height,"He was afraid of ___s, so he avoided standing near the edges of tall buildings.",height,"{crowds,spiders,noises}"
7138,17914,helicopter,The news crew filmed the traffic from a ___ with large rotating blades on top.,helicopter,"{jet,glider,blimp}"
7140,17931,hello,"As the official greeter, his job was to say '___' to every customer who entered the store.",hello,"{farewell,later,thanks}"
7141,17933,helmet,"For safety, construction workers are required to wear a hard ___ on the job site to protect their heads.",helmet,"{hat,cap,vest}"
7145,18063,her,"Susan did an excellent job, so the manager praised ___ for her outstanding performance.",her,"{him,them,us}"
7146,18066,herb,"She grew basil, parsley, and rosemary in her kitchen ___ garden.",herb,"{flower,fruit,root}"
7147,18083,here,I've been looking all over for my keys and they were right ___ in my pocket the whole time.,here,"{there,somewhere,elsewhere}"
7150,18126,hers,That book belongs to Mary. It is ___.,hers,"{her,she,his}"
7152,18133,hesitate,"When the recruiter offered her the job on the spot, she didn't ___ to accept.",hesitate,"{decline,forget,manage}"
7153,18173,hey,"'___, that's my bike!' she yelled at the person who was trying to ride away on it.",hey,"{wow,oops,please}"
7155,18193,hide,"During the game of hide-and-seek, the children would ___ behind the large oak tree to avoid being found.",hide,"{jump,shout,climb}"
7157,18210,high,"The eagle built its nest on a ___ cliff, far above the valley floor.",high,"{rocky,shady,secluded}"
7160,18228,highway,The speed limit on this major ___ connecting the two cities is 70 miles per hour.,highway,"{boulevard,driveway,path}"
7162,18240,hill,We walked up the gentle slope of the grassy ___ to have a picnic overlooking the town.,hill,"{canyon,meadow,riverbank}"
7167,18283,hire,"To fill the vacancy, the company ___ a new manager with external experience.",hired,"{trained,consulted,interviewed}"
7172,18317,history,"He was fascinated by the study of past events, so he chose to major in ___.",history,"{physics,psychology,biology}"
7173,18320,hit,The band's new single was a massive commercial success and a huge ___ on the music charts.,hit,"{sound,track,release}"
7174,18351,hobby,"He enjoyed painting not as a job, but as a relaxing ___ he pursued in his free time.",hobby,"{skill,craft,chore}"
7176,18371,hold,She nervously ___ her breath as the judges announced the winner.,held,"{caught,lost,took}"
7179,18379,hole,He used a shovel to dig a deep ___ in the backyard to plant the new tree.,hole,"{trench,grave,well}"
7180,18382,holiday,The office will be closed next Monday in observance of the national ___.,holiday,"{break,weekend,ceremony}"
7182,18417,holy,"Pilgrims traveled for weeks to visit the ___ site, which was believed to have healing powers.",holy,"{secular,ancient,remote}"
7183,18419,home,"Even after traveling to many beautiful places, she always felt a sense of comfort and belonging when she returned ___.",home,"{abroad,away,there}"
7184,18453,homework,"After school, he couldn't play with friends until he had finished all of his assigned ___.",homework,"{chores,reading,lessons}"
7188,18513,honey,"Bees produce a sweet, sticky liquid called ___ which people often use to sweeten their tea.",honey,"{nectar,syrup,pollen}"
7189,18532,honour,It was a great ___ to be invited to speak at the international conference.,honour,"{pleasure,privilege,opportunity}"
7190,18544,hook,She ___ the fish with a sharp tug on the line as soon as the float went under.,hooked,"{netted,lured,spotted}"
7191,18559,hope,"Despite the mounting difficulties, the negotiators still held out ___ for a peaceful resolution.",hope,"{patience,desire,demand}"
7192,18560,hopeful,"Even after losing the first game, the team was ___ that they could still win the championship.",hopeful,"{anxious,ready,calm}"
7200,18626,hospital,"After the major car accident, he was taken to the ___'s emergency room for treatment.",hospital,"{clinic,hospice,office}"
7201,18633,host,"As the ___ of the dinner party, it was her responsibility to provide the food and drink for the guests.",host,"{chef,guest,organizer}"
7206,18644,hotel,"The large, multi-story ___ offered many amenities, including a swimming pool, a gym, and room service.",hotel,"{motel,guesthouse,lodge}"
7207,18660,hour,"Each class is fifty-five minutes long, so it lasts for almost a full ___.",hour,"{moment,day,week}"
7208,18663,house,They bought a plot of land and hired an architect to design their dream ___ with a big yard.,house,"{condo,studio,apartment}"
7219,18788,humour,His ability to see the funny side of any situation showed he had a great sense of ___.,humour,"{timing,joy,logic}"
7220,18798,hundred,"The book had ninety-nine pages, so it was just under one ___ pages long.",hundred,"{dozen,score,thousand}"
7223,18811,hunt,Lions often ___ in packs to bring down large prey like zebra.,hunt,"{graze,migrate,sleep}"
7233,19160,idea,It all started with a simple ___: what if cars could fly?,idea,"{fact,question,conclusion}"
7237,19179,identification,The police officer asked to see some form of ___ to confirm his name and address.,identification,"{permission,documentation,credentials}"
7239,19185,identity,"He moved to a new city and changed his name, hoping to create a completely new ___ for himself.",identity,"{attitude,reputation,lifestyle}"
7246,19256,illegal,"Because he was driving over the speed limit, he was engaging in an ___ activity.",illegal,"{unwise,unusual,unpopular}"
7247,19273,illness,"She contracted a mysterious tropical ___ while on vacation, which caused a high fever and fatigue.",illness,"{condition,injury,wound}"
7269,19565,import,"To build its new line of smartphones, the country's ___ of high-tech components from abroad has surged.",import,"{export,design,assembly}"
7270,19566,importance,The ___ of regular exercise cannot be overstated for long-term health.,importance,"{difficulty,cost,novelty}"
7273,19580,impossible,"With the bridge washed out by the flood, crossing the raging river by car was completely ___.",impossible,"{inconvenient,unauthorized,unexpected}"
7276,19605,impression,His firm handshake and direct eye contact made a strong first ___ on the hiring committee.,impression,"{demand,question,biography}"
7286,19713,inch,"The shelf was too high by just a tiny amount, so he lowered it by a single ___.",inch,"{foot,meter,mile}"
7288,19752,incident,Security was called to handle a minor ___ in which two customers were arguing loudly.,incident,"{celebration,agreement,transaction}"
7295,19849,incorrect,The student's answer was marked as ___ because the final calculation was factually wrong.,incorrect,"{incomplete,creative,unusual}"
7301,19905,indeed,The results of the experiment were ___ even better than we had anticipated.,indeed,"{rarely,hypothetically,eventually}"
7303,19928,independent,"As an ___ contractor, she sets her own work hours and is not a direct employee of the company.",independent,"{temporary,essential,overseas}"
7305,19941,indicate,The flashing red light on the dashboard began to ___ that the car was running out of oil.,indicate,"{guarantee,conceal,prevent}"
7317,20048,industry,"The tourism ___ is a major source of revenue for the coastal town, employing hundreds of people.",industry,"{corporation,government,landscape}"
7328,20191,influence,A good mentor's guidance can greatly ___ a young person's career choices for the better.,influence,"{predict,reverse,forbid}"
7331,20199,inform,The public health agency's role is to ___ citizens about potential health risks.,inform,"{question,entertain,isolate}"
7333,20206,information,"The website provides detailed ___ on all of the city's attractions, including hours and admission fees.",information,"{opinions,warnings,questions}"
7346,20320,injure,He tried to lift the heavy box with his back instead of his legs and was afraid he would ___ himself.,injure,"{strengthen,prepare,balance}"
7348,20324,injury,The player had to leave the game due to a leg ___ that required immediate medical attention.,injury,"{weakness,fatigue,technique}"
7350,20326,ink,The old fountain pen wouldn't write because its cartridge was completely out of ___.,ink,"{lead,polish,pressure}"
7359,20431,insert,"To start the car, you must first ___ the key into the ignition.",insert,"{bend,copy,display}"
7364,20451,insist,"Despite our offers to help pay, she would ___ on covering the entire bill herself.",insist,"{hesitate,forget,decline}"
7375,20501,instead,"We had no sugar for our coffee, so we used honey ___.",instead,"{therefore,afterwards,already}"
7381,20519,instruction,Please follow the on-screen ___ to complete the software installation.,instructions,"{permissions,graphics,summaries}"
7387,20556,insurance,"Before approving the mortgage, the bank required proof of property ___ to protect against fire or flood damage.",insurance,"{ownership,valuation,maintenance}"
7397,20607,intend,"The architects ___ for the new library to be an open, welcoming space for the entire community.",intend,"{regret,neglect,forget}"
7408,20674,interest,He has a keen ___ in antique maps and spends his weekends visiting old bookstores.,interest,"{investment,dislike,talent}"
7419,20759,internet,"Our flight offers in-flight access to the ___, so you can browse websites and check your email.",internet,"{cockpit,engine,fuselage}"
7423,20830,interval,"During the brief ___ between the two acts of the play, the audience went to the lobby for refreshments.",interval,"{conflict,climax,introduction}"
7426,20840,interview,"For the feature article, the reporter was scheduled to ___ the famous actor about his new film.",interview,"{criticize,direct,impersonate}"
7428,20861,into,She carefully poured the hot soup from the pot ___ the bowl without spilling a drop.,into,"{onto,without,beside}"
7430,20942,introduce,"At the gala, the host will ___ the distinguished guests to the audience.",introduce,"{question,ignore,criticize}"
7431,20945,introduction,The ___ of the report provides an overview of the research methods.,introduction,"{appendix,index,glossary}"
7434,21009,invent,Thomas Edison is famous for the many useful devices he was able to ___.,invent,"{purchase,operate,repair}"
7435,21010,invention,The light bulb was a pivotal ___ that changed how people live and work.,invention,"{document,speech,theory}"
7444,21053,invite,"For her wedding, she plans to ___ over two hundred friends and family members.",invite,"{visit,gather,interview}"
7449,21130,iron,He used the hot ___ to press the wrinkles out of his shirt.,iron,"{dryer,hanger,brush}"
7460,21297,its,The company announced ___ profits had doubled in the last quarter.,its,"{his,her,their}"
7462,21308,jacket,"It was a chilly autumn day, so she put on a light ___ over her sweater.",jacket,"{swimsuit,sandal,glove}"
7464,21329,jam,"For breakfast, he likes to spread strawberry ___ on his toast.",jam,"{cheese,mustard,gravy}"
7466,21381,jeans,She preferred wearing a comfortable pair of blue ___ with a t-shirt on weekends.,jeans,"{slacks,skirts,overalls}"
7467,21417,jet,The roar of the ___ engine was deafening as the aircraft prepared for takeoff.,jet,"{propeller,diesel,steam}"
7469,21461,job,He was tired of his low-paying ___ and started looking for new career opportunities.,job,"{hobby,family,vacation}"
7470,21487,join,New members must pay a fee to ___ the organization.,join,"{separate,observe,lead}"
7472,21496,joke,"His story was so outrageous it had to be a ___, as it couldn't possibly be true.",joke,"{fact,rule,law}"
7475,21519,journalist,"As a ___, her main duties were to research stories, conduct interviews, and write articles for the newspaper.",journalist,"{novelist,librarian,lawyer}"
7476,21523,journey,"Their ___ to the remote mountain peak was long and arduous, taking several weeks on foot.",journey,"{commute,stroll,errand}"
7477,21528,joy,She felt a great sense of ___ when she was finally reunited with her long-lost family.,joy,"{pride,relief,curiosity}"
7478,21544,judge,"As a literary competition ___, he had to read hundreds of novels to select the winner of the annual prize.",judge,"{author,publisher,character}"
7479,21545,judgement,Driving after drinking alcohol shows extremely poor ___ and puts many lives at risk.,judgement,"{motivation,courage,patience}"
7483,21576,jump,The athlete had to ___ over a series of high hurdles to finish the race.,jump,"{crawl,walk,stand}"
7489,21608,just,The court's ruling was seen as a ___ and fair outcome by most legal experts.,just,"{hasty,confusing,lengthy}"
7490,21609,justice,The organization fights for social ___ and equality for all people.,justice,"{commerce,entertainment,science}"
7494,21685,keep,"After you pay for the item, you should ___ the receipt for your records.",keep,"{forget,sell,break}"
7497,21734,keyboard,He attached a ___ to his tablet so he could type his report on a physical set of keys.,keyboard,"{monitor,printer,microphone}"
7498,21747,kick,The soccer player lined up the ball and gave it a powerful ___ toward the goal.,kick,"{throw,push,nudge}"
7499,21756,kid,The mother goat watched carefully as her newborn ___ took its first wobbly steps.,kid,"{chick,pup,cub}"
7502,21765,kill,The harsh frost during the night will ___ any sensitive plants left uncovered in the garden.,kill,"{grow,water,revive}"
7504,21781,kilometre,"Since a ___ is made up of 1,000 meters, the 5k race is 5,000 meters long.",kilometre,"{centimetre,millimetre,inch}"
7505,21797,kind,It was very ___ of him to help the elderly woman carry her heavy groceries.,kind,"{strange,necessary,unusual}"
7506,21822,king,"The ___ wore a golden crown and sat on a magnificent throne, ruling over his entire land.",king,"{knight,merchant,jester}"
7507,21823,kingdom,"In the fairy tale, the brave knight had to travel across the entire ___ to rescue the princess.",kingdom,"{village,castle,forest}"
7508,21842,kiss,"As a sign of respect in that culture, he bent his knee to ___ the monarch's offered ring.",kiss,"{shake,drop,wash}"
7510,21848,kitchen,She washed the vegetables in the sink and started preparing dinner on the ___ counter.,kitchen,"{office,bedroom,living room}"
7511,21872,knee,"The soccer player had to leave the game after an injury to his ___, the joint that connects the thigh and the lower leg.",knee,"{wrist,shoulder,neck}"
7513,21893,knock,"I heard a loud ___ at the front door, so I went to see who was there.",knock,"{song,whisper,sound}"
7514,21903,know,"By the time the meeting started, she already ___ what would be discussed.",knew,"{forgot,guessed,wondered}"
7515,21909,knowledge,A good encyclopedia contains a vast amount of ___ on a wide variety of subjects.,knowledge,"{opinions,rumors,secrets}"
7517,21957,lab,The scientist put on her safety goggles before mixing the chemicals in the ___.,lab,"{library,cafeteria,auditorium}"
7520,21975,labour,Building the ancient pyramids required the manual ___ of thousands of workers over many decades.,labour,"{permission,attention,leisure}"
7521,21993,lack,His ___ of experience was evident when he made several basic mistakes during his first week.,lack,"{source,type,display}"
7523,22017,ladder,"Because the books were on the highest shelf, he needed a ___ with several rungs to reach them.",ladder,"{chair,box,stool}"
7524,22026,lady,The knight swore a solemn oath to protect the noble ___ of the castle from any harm.,lady,"{dragon,blacksmith,treasury}"
7525,22042,lake,"We rented a small boat to go fishing on the large, freshwater ___.",lake,"{ocean,puddle,brook}"
7528,22080,land,The plane prepared to ___ at the international airport after a long flight.,land,"{depart,circle,climb}"
7534,22113,language,He studied the ancient ___ to decipher the inscriptions on the temple walls.,language,"{culture,history,art}"
7535,22128,lap,The toddler sat comfortably on his mother's ___ as she read him a story.,lap,"{chest,back,head}"
7539,22176,laser,"The engineer used a focused beam of light, known as a ___, to etch a microscopic pattern onto the silicon wafer.",laser,"{spotlight,microscope,flashlight}"
7543,22196,later,We'll discuss the budget details ___ in the meeting; let's focus on the main strategy now.,later,"{before,previously,initially}"
7545,22227,laugh,The comedian's joke was so funny that the audience couldn't help but ___ out loud.,laugh,"{groan,gasp,frown}"
7546,22234,laughter,The comedian's witty observations were met with loud bursts of ___ from the delighted crowd.,laughter,"{heckling,booing,questions}"
7556,22308,leader,"A true ___ inspires their team to achieve greatness, not just manage tasks.",leader,"{employee,assistant,follower}"
7561,22317,league,She felt she was out of her ___ competing against professional athletes.,league,"{comfort,skill,category}"
7562,22319,leak,They discovered a slow ___ in the gas tank that was causing a dangerous buildup of fumes.,leak,"{hole,crack,opening}"
7565,22331,learn,It takes years for a child to ___ how to speak their native language fluently.,learn,"{repeat,practice,imitate}"
7567,22343,least,"Of all the options presented, the ___ expensive one was the most practical.",least,"{less,most,more}"
7569,22349,leave,"When the fire alarm sounded, everyone was instructed to ___ the building immediately.",leave,"{enter,remain in,gather in}"
7570,22364,lecture,"For the final exam, we had to review notes from every ___ the history professor gave in the large auditorium.",lecture,"{discussion,debate,workshop}"
