id,headword_id,word,sentence,answer,distractors
4486,39415,territory,The lion marked its ___ with scent to warn other animals to stay away.,territory,"{shelter,habitat,residence}"
4487,39416,terror,The sudden explosion filled the room with ___ as people scrambled for the exits.,terror,"{confusion,excitement,curiosity}"
4488,39418,terrorism,The international coalition was formed to combat the growing threat of ___ across multiple regions.,terrorism,"{crime,poverty,corruption}"
4489,39419,terrorist,Authorities arrested the suspected ___ before the planned attack could take place.,terrorist,"{activist,refugee,bystander}"
4491,39447,testify,The witness was called to ___ in court about what they saw on the night of the incident.,testify,"{observe,explain,complain}"
4492,39449,testimony,The defendant's lawyer argued that the key ___ presented was unreliable and unverified.,testimony,"{evidence,suspicion,assumption}"
4493,39477,text,"She received a brief ___ from her friend saying, ''Running late, see you soon.''",text,"{call,letter,email}"
4494,39478,textbook,The symptoms she described were a ___ example of the condition discussed in class.,textbook,"{random,vague,partial}"
4495,39485,texture,The painter added sand to the acrylics to give the canvas a rough ___.,texture,"{tone,hue,layer}"
4496,39497,than,"He has more experience ___ she does, but her skills are just as strong.",than,"{then,when,that}"
4497,39499,thank,I wanted to ___ you for your kindness during a very difficult time.,thank,"{acknowledge,repay,credit}"
4498,39501,thankfully,"___, the storm passed without causing any major damage to the coastal town.",thankfully,"{Strangely,Gradually,Accidentally}"
4499,39504,thanks,"___ to your quick thinking, we were able to avoid a serious accident.",thanks,"{despite,because,instead}"
4501,39487,the,"We visited ___ Eiffel Tower during our trip to Paris, and it was even more impressive than we imagined.",the,"{a,an,some}"
4502,39514,theatre,The local ___ company is performing Shakespeare's 'Much Ado About Nothing' in the park this summer.,theatre,"{library,museum,studio}"
4503,39516,theatrical,"His ___ gestures and dramatic tone made it clear he was joking, but some people took it seriously.",theatrical,"{subtle,casual,natural}"
4504,39521,theft,The museum installed additional security cameras after the ___ of a priceless painting.,theft,"{discovery,donation,repair}"
4509,39534,themselves,"The children built the model airplane all by ___, without any help from adults.",themselves,"{themself,them,they}"
4510,39535,then,"We went out for coffee first, and ___ we took a walk through the park.",then,"{than,there,when}"
4511,39545,theology,She decided to study ___ at the divinity school in order to better understand religious doctrines.,theology,"{philosophy,biology,literature}"
4512,39549,theoretical,The scientist presented a ___ model explaining how dark matter might interact with visible galaxies.,theoretical,"{practical,visible,measurable}"
4513,39555,theory,Darwin's ___ of evolution by natural selection revolutionized the field of biology.,theory,"{opinion,assumption,hypothesis}"
4514,39560,therapist,"After experiencing anxiety for several months, she decided to schedule an appointment with a licensed ___.",therapist,"{trainer,consultant,advisor}"
4515,39561,therapy,Regular ___ sessions helped him manage stress and improve his overall emotional well-being.,therapy,"{meditation,exercise,nutrition}"
4516,39562,there,Look! The keys you've been searching for are right ___ on the table.,there,"{their,they''re,here}"
4517,39564,thereafter,She completed her presentation at noon and ___ left for the airport.,thereafter,"{thereby,nevertheless,instead}"
4518,39565,thereby,"He admitted his mistake and apologized, ___ restoring trust in the relationship.",thereby,"{however,meanwhile,otherwise}"
4519,39566,therefore,"The data showed a clear correlation between sleep and performance; ___, schools should prioritize healthy sleep schedules.",therefore,"{however,nevertheless,moreover}"
4520,39601,thesis,She spent an entire year researching and writing her master's ___ on climate change in coastal cities.,thesis,"{project,essay,summary}"
4521,39603,they,"The students left their backpacks in the classroom, and ___ forgot them when boarding the bus.",they,"{them,their,theirs}"
4523,39615,thief,Security footage showed the masked ___ slipping unnoticed into the back room.,thief,"{worker,guard,customer}"
4524,39621,thin,"The ice on the lake was too ___ to support the weight of a person, so everyone stayed ashore.",thin,"{thick,strong,solid}"
4507,39529,them,"I invited Sarah and Jack to dinner, and I’m looking forward to seeing ___.",them,"{they,themselves,their}"
4490,39432,test,The final ___ consisted of fifty multiple-choice questions and a short essay.,test,"{lesson,lecture,assignment}"
4529,39646,thirsty,"After running the marathon, he was so ___ that he drank two bottles of water in minutes.",thirsty,"{exhausted,hungry,sweaty}"
4530,39647,thirteen,She turned ___ last week and is now officially a teenager.,thirteen,"{thirty,thirty-one,three}"
4533,39666,thorough,The inspector conducted a ___ examination of the building and found several hidden structural issues.,thorough,"{quick,casual,partial}"
4534,39670,thoroughly,"The detective had ___ examined the crime scene, leaving no detail unnoticed.",thoroughly,"{occasionally,hurriedly,barely}"
4535,39674,though,"She decided to go for a run, ___ the weather forecast had predicted heavy rain.",though,"{because,unless,until}"
4537,39676,thoughtful,Her ___ gesture of bringing soup when I was sick meant more than she realized.,thoughtful,"{impulsive,casual,random}"
4539,39692,thread,She carefully threaded the needle with a ___ before beginning to sew the fabric.,thread,"{string,cable,rope}"
4540,39695,threat,The rising sea levels pose a serious environmental ___ to coastal communities.,threat,"{solution,resource,advantage}"
4541,39696,threaten,"The storm clouds began to darken the horizon, and the wind started to ___ the stability of the tent.",threaten,"{protect,ensure,support}"
4542,39700,three,She ordered ___ cups of coffee: one for herself and two for her colleagues.,three,"{second,double,single}"
4543,39707,threshold,"He stood at the ___ of the new house, excited to start this chapter of his life.",threshold,"{center,corner,basement}"
4544,39715,thrilled,She was absolutely ___ when she heard she had won the scholarship to study abroad.,thrilled,"{anxious,indifferent,confused}"
4545,39718,thrive,Plants that receive adequate sunlight and water tend to ___ and produce more flowers.,thrive,"{decline,survive,wither}"
4546,39721,throat,He had a sore ___ that made it painful to swallow or speak for several days.,throat,"{chest,nose,ear}"
4547,39754,through,"We walked ___ the dark tunnel with flashlights, hearing echoes with every step.",through,"{around,above,beside}"
4550,39773,thumb,"She accidentally hit her ___ with the hammer, causing it to swell immediately.",thumb,"{elbow,ankle,shoulder}"
4551,39787,thus,"He studied consistently and completed all assignments on time; ___, he earned the highest grade in the class.",thus,"{however,instead,nevertheless}"
4553,39824,tide,The fisherman waited for the receding ___ to explore the exposed rocks and tidal pools.,tide,"{wave,current,storm}"
4554,39831,tidy,"She kept a ___ collection of notebooks on the shelf, each one labeled and organized by subject.",tidy,"{random,scattered,loose}"
4555,39832,tie,He wore a silk ___ with a subtle floral pattern to match his wedding suit.,tie,"{belt,scarf,vest}"
4556,39841,tight,The jar lid was so ___ that he had to use a rubber grip to open it.,tight,"{loose,broken,smooth}"
4557,39842,tighten,"Before starting the engine, make sure to ___ the bolts on the equipment casing.",tighten,"{loosen,remove,ignore}"
4558,39855,tile,The kitchen backsplash was covered in hand-painted blue ___ that added character to the space.,tile,"{plaster,wood,fabric}"
4559,39857,till,The farmer used a tractor to ___ the soil before planting the spring crops.,till,"{fertilize,harvest,irrigate}"
4560,39865,timber,They built the house frame using sturdy oak ___ sourced from a sustainable forest.,timber,"{plastic,bricks,concrete}"
4562,39879,timely,Her ___ arrival prevented the important document from being lost in the mail.,timely,"{random,secret,accidental}"
4563,39894,timing,The comedian's impeccable ___ made the audience laugh even at the simplest jokes.,timing,"{voice,costume,gesture}"
4565,39925,tiny,The microscope revealed a ___ organism invisible to the naked eye.,tiny,"{common,fragile,complex}"
4566,39926,tip,He left a generous ___ for the waiter after enjoying an excellent meal.,tip,"{receipt,menu,comment}"
4525,39622,thing,What is that strange ___ on the table? I've never seen it before.,thing,"{idea,concept,memory}"
4567,39940,tired,"After hiking for eight hours straight, she felt completely ___ and could barely speak.",tired,"{excited,refreshed,motivated}"
4568,39948,tissue,She pulled a ___ from the box to wipe the tears streaming down her cheeks.,tissue,"{cloth,napkin,handkerchief}"
4569,39977,toast,They raised their glasses in a ___ to celebrate the newlyweds' happiness.,toast,"{cheer,gift,dance}"
4570,39980,tobacco,The warning label on the cigarette pack stated that ___ use can lead to serious health problems.,tobacco,"{caffeine,alcohol,sugar}"
4571,39988,today,___ is the final day to submit applications for the scholarship program.,today,"{yesterday,tomorrow,later}"
4572,39993,toe,"After stubbing his ___ on the bed frame, he hopped around the room holding his foot in pain.",toe,"{heel,knee,elbow}"
4573,40005,toilet,"The hotel room’s ___ was not flushing properly, so the guest reported it to maintenance.",toilet,"{shower,sink,bathtub}"
4574,40020,tolerance,The lab tests showed an increased ___ for the chemical after repeated exposure over several weeks.,tolerance,"{resistance,allergy,reaction}"
4576,40025,toll,"The storm took a heavy ___, with dozens of homes damaged and several injuries reported.",toll,"{effect,price,cost}"
4582,40059,tonight,I'm at home ___. ,tonight,"{yesterday,tomorrow,morning}"
4579,40044,ton,The delivery truck brought a ___ of sand to the construction site for the foundation.,ton,"{bundle,barrel,crate}"
4580,40047,tone,His sarcastic ___ made it clear he wasn’t happy with the team’s performance.,tone,"{volume,noise,manner}"
4583,40061,tonne,The truck was carrying over five ___ of recyclable materials to the processing plant.,tonnes,"{kilograms,pounds,liters}"
4584,40070,too,"The soup was delicious, but it was ___ salty to drink all of it.",too,"{very,just,so}"
4586,40087,top,"At the ___ of the mountain, the climbers could see clouds beneath their feet.",top,"{base,edge,side}"
4587,40092,topic,"Climate change is a complex ___ that involves science, politics, and economics.",topic,"{event,activity,solution}"
4588,40150,torture,The prisoner was subjected to physical ___ in an attempt to extract false confessions.,torture,"{training,treatment,exercise}"
4589,40155,toss,She gave the ball a gentle ___ into the air before catching it again absentmindedly.,toss,"{catch,throw,flip}"
4591,40161,totally,His explanation was ___ wrong and ignored the key facts of the case.,totally,"{partially,nearly,seemingly}"
4592,40170,touch,The sculpture was so delicate that visitors were asked not to ___ it under any circumstances.,touch,"{observe,admire,photograph}"
4595,40189,tourism,"The small island''s economy relies heavily on ___, as thousands of visitors arrive each summer.",tourism,"{fishing,agriculture,mining}"
4596,40190,tourist,The ___ snapped photos at every landmark and carried a map in one hand throughout the city.,tourist,"{local,resident,guide}"
4597,40194,tournament,The chess ___ attracted grandmasters from over 30 countries competing for the global title.,tournament,"{meeting,exhibition,ceremony}"
4598,40201,towards,She took a few cautious steps ___ the edge of the cliff before stopping to assess the drop.,towards,"{away,beside,around}"
4600,40204,tower,From the top of the ancient ___ you can see the entire city spread out below.,tower,"{bridge,fountain,market}"
4602,40220,toxic,"The chemicals leaked into the river, making the water ___ and unsafe for wildlife.",toxic,"{nutritious,harmless,refreshing}"
4603,40233,toy,The child's favorite ___ was a red fire truck with moving wheels and a siren.,toy,"{book,snack,pillow}"
4604,40242,trace,Investigators found a ___ of blood leading from the scene to the suspect's hiding place.,trace,"{puddle,container,stream}"
4607,40268,trademark,The golden arches are a well-known ___ associated with a global fast-food chain.,trademark,"{motto,product,ingredient}"
4608,40274,trading,Stock ___ on the New York Exchange typically begins at 9:30 a.m. Eastern Time.,trading,"{cleaning,scheduling,counting}"
4575,40022,tolerate,"I can ___ a little noise, but loud construction work during dinner is too much.",tolerate,"{create,reduce,appreciate}"
4609,40275,tradition,It's a family ___ to gather every Thanksgiving and share stories of the past year.,tradition,"{accident,coincidence,decision}"
4610,40276,traditional,"They opted for a ___ wedding with white dresses, floral arrangements, and a formal reception.",traditional,"{random,chaotic,hasty}"
4611,40282,traffic,Heavy ___ delayed commuters for hours after the morning accident on the highway.,traffic,"{weather,music,luggage}"
4612,40289,tragedy,The sudden loss of the young artist was a profound ___ for the creative community.,tragedy,"{celebration,achievement,coincidence}"
4613,40290,tragic,It was a ___ misunderstanding that led to the lifelong estrangement between the two brothers.,tragic,"{hilarious,minor,simple}"
4614,40293,trail,We followed the narrow forest ___ that wound through the mountains for miles.,trail,"{bridge,highway,tunnel}"
4615,40297,trailer,"The ___ for the movie revealed an intense plot and stunning visuals, sparking widespread excitement.",trailer,"{soundtrack,poster,script}"
4616,40300,train,"Every morning, the ___ arrives at Platform 5, connecting the suburbs to the city center.",train,"{bus,flight,ferry}"
4619,40311,trait,Honesty is a personality ___ that many employers value highly in their staff.,trait,"{habit,choice,action}"
4620,40338,transaction,Each online ___ is encrypted to protect the customer’s personal and financial data.,transaction,"{message,notification,inquiry}"
4621,40354,transcript,She requested an official ___ of her college courses to submit with her graduate school application.,transcript,"{diploma,portfolio,resume}"
4622,40369,transfer,"Due to poor performance, the employee was forced to request a ___ to another department.",transfer,"{promotion,dismissal,resignation}"
4624,40381,transformation,The city underwent a dramatic ___ after the renovation of its downtown area.,transformation,"{expansion,decline,interruption}"
4625,40403,transit,The fragile artwork was carefully packed to ensure safe ___ across the country.,transit,"{display,creation,purchase}"
4626,40404,transition,Moving from high school to college can be a challenging ___ for many students.,transition,"{celebration,repetition,settlement}"
4627,40414,translate,Can you ___ this letter from Spanish into English for me?,translate,"{rewrite,summarize,publish}"
4629,40434,transmission,The ___ of the virus increased during the winter months due to close indoor contact.,transmission,"{treatment,symptom,prevention}"
4630,40436,transmit,Modern smartphones can ___ data at incredibly high speeds using wireless networks.,transmit,"{store,delete,encrypt}"
4631,40451,transparency,Good governance requires ___ and open access to information for all citizens.,transparency,"{authority,efficiency,secrecy}"
4632,40452,transparent,The company's policies are so ___ that shareholders always know how decisions are made.,transparent,"{mysterious,complex,confusing}"
4633,40462,transport,The rescue team had to ___ the injured hiker down the mountain using a stretcher.,transport,"{accompany,guide,follow}"
4634,40465,transportation,The city is investing in sustainable ___ solutions like electric buses and bike-sharing programs.,transportation,"{communication,education,recreation}"
4635,2888,trap,"The animal stepped carefully into the bushes, unaware it was walking into a hidden ___.",trap,"{shelter,nest,path}"
4636,40491,trash,"After the party, the living room was filled with empty bottles and food ___.",trash,"{decorations,supplies,leftovers}"
4637,40496,trauma,The therapist specialized in helping patients recover from emotional ___ caused by past experiences.,trauma,"{exhaustion,confusion,discomfort}"
4638,40502,travel,Many people love to ___ because it allows them to experience different cultures and meet new people.,travel,"{work,study,exercise}"
4639,40507,traveller,The seasoned ___ shared stories from her journeys across more than thirty countries.,traveller,"{resident,volunteer,observer}"
4640,40516,tray,The waiter carried a silver ___ with glasses of champagne for the guests.,tray,"{pitcher,cup,plate}"
4641,40531,treat,"During the festival, parents often ___ their children to ice cream and games at the local fair.",treat,"{deny,refuse,restrict}"
4642,40535,treatment,The doctor explained that the new ___ plan would involve physical therapy and specialized medication.,treatment,"{diagnosis,symptom,injury}"
4643,40536,treaty,The peace was formally established when both nations signed a ___ ending decades of conflict.,treaty,"{contract,declaration,manifesto}"
4644,40538,tree,The ancient oak ___ provided shade in the backyard for over a century before it was cut down.,tree,"{bush,shrub,vine}"
4645,40551,tremendous,She received a ___ amount of support from fans after announcing her decision to retire.,tremendous,"{minimal,moderate,average}"
4646,40560,trend,The rising popularity of electric vehicles reflects a global ___ toward sustainable transportation.,trend,"{setback,pause,decline}"
4647,40579,trial,The software company launched a 30-day ___ period so customers could test all premium features for free.,trial,"{subscription,purchase,refund}"
4648,40591,tribal,The museum displayed traditional artwork and ceremonial attire from various ___ communities in the region.,tribal,"{urban,industrial,modern}"
4649,40593,tribe,Anthropologists studied the social structure and language of the isolated ___ living deep in the rainforest.,tribe,"{colony,society,settlement}"
4650,40600,tribunal,The international ___ was established to investigate war crimes committed during the conflict.,tribunal,"{council,committee,panel}"
4651,40603,tribute,The musician's latest album is a heartfelt ___ to the artists who inspired her early career.,tribute,"{criticism,imitation,response}"
4652,40614,trick,He played a harmless ___ on his roommate by hiding his shoes before the big interview.,trick,"{favor,gesture,accident}"
4653,40619,tricky,The final level of the game is notoriously ___ because of its hidden traps and time limits.,tricky,"{simple,obvious,predictable}"
4654,40634,trigger,Loud noises can ___ anxiety attacks in some people who suffer from PTSD.,trigger,"{prevent,calm,resolve}"
4655,40648,trillion,"The national debt has surpassed thirty ___ dollars, raising concerns among economists.",trillion,"{thousand,million,billion}"
4656,40662,trio,The jazz ___ performed a stunning set that had the audience cheering for an encore.,trio,"{duo,ensemble,solo}"
4658,40687,triumph,Winning the championship after years of losses was a true ___ for the underdog team.,triumph,"{disappointment,challenge,experiment}"
4660,40723,trophy,"After winning the marathon, she proudly held up the gleaming ___ for the crowd to see.",trophy,"{medal,certificate,souvenir}"
4661,40725,tropical,"The island paradise is known for its lush rainforests, white-sand beaches, and ___ climate.",tropical,"{arid,temperate,polar}"
4663,40735,troubled,Her ___ expression suggested she was deeply concerned about the news she had just received.,troubled,"{cheerful,amused,indifferent}"
4664,40747,trousers,He pulled up his ___ and tightened his belt before beginning the hike.,trousers,"{socks,gloves,shoes}"
4665,40756,truck,The delivery ___ arrived late due to heavy snow blocking the mountain pass.,truck,"{bicycle,boat,plane}"
4666,40764,true,"Despite the rumors, the claim turned out to be ___ once verified by independent sources.",true,"{obvious,illogical,popular}"
4667,40768,truly,"She was ___ dedicated to the cause, often working late into the night without pay.",truly,"{barely,occasionally,initially}"
4668,40780,trust,A strong relationship is built on mutual respect and ___ between partners.,trust,"{silence,distance,pride}"
4669,40783,trustee,"As a board ___ , she was responsible for overseeing the financial integrity of the charity.",trustee,"{clerk,intern,donor}"
4670,40792,truth,The witness was sworn to tell the ___ under penalty of perjury.,truth,"{assumption,opinion,excuse}"
4671,40797,try,"Despite several failed attempts, she decided to ___ one last time before giving up.",try,"{quit,stop,abandon}"
4672,40808,tsunami,The coastal town was evacuated after the earthquake triggered a massive ___ warning.,tsunami,"{hurricane,landslide,tornado}"
4673,40813,tube,The dentist squeezed the toothpaste from the ___ before handing it to the patient.,tube,"{bottle,canister,container}"
4674,40834,tuition,The rising cost of college ___ has made student loans necessary for many families.,tuition,"{housing,transportation,insurance}"
4675,40858,tune,"He hummed a familiar ___ while walking through the park, drawing smiles from passersby.",tune,"{rhythm,noise,echo}"
4676,40867,tunnel,The subway train rushed through the dark ___ beneath the city streets.,tunnel,"{bridge,station,alley}"
4677,40881,turn,"At the intersection, make a left ___ onto Maple Avenue.",turn,"{curve,bend,corner}"
4678,40898,turnout,"The election ___ was unexpectedly high, indicating strong public interest in the candidates.",turnout,"{debate,campaign,advertisement}"
4679,40899,turnover,"The company experienced a high employee ___ rate last year, losing nearly 30% of its staff.",turnover,"{promotion,training,recognition}"
4684,40963,twist,The plot of the movie had an unexpected ___ that left the audience stunned in silence.,twist,"{ending,scene,dialogue}"
4688,40993,typically,"Students ___ attend class every day, but she missed this week due to illness.",typically,"{rarely,eventually,reluctantly}"
4657,40665,trip,"Their dream ___ to Japan included visits to ancient temples, bustling cities, and hot springs.",trip,"{meeting,job,routine}"
4680,40943,twelve,"A year is composed of ___ months, starting with January and ending with December.",twelve,"{ten,fourteen,twenty}"
4689,41012,tyre,He changed the flat ___ on the side of the road using a jack and a spare wheel.,tyre,"{hubcap,battery,headlight}"
4690,41033,ugly,The old building was considered so ___ that the city approved its demolition for urban renewal.,ugly,"{elegant,fashionable,charming}"
4691,41046,ultimate,"For many adventure seekers, climbing Mount Everest represents the ___ challenge.",ultimate,"{initial,minor,temporary}"
4692,41047,ultimately,"After considering several options and consulting experts, they ___ decided to move forward with the original plan.",ultimately,"{initially,occasionally,reluctantly}"
4693,41090,umbrella,"She grabbed her ___ as she stepped outside, knowing the forecast predicted rain by noon.",umbrella,"{backpack,jacket,scarf}"
4694,41099,unable,"Due to a scheduling conflict, he was ___ to attend the meeting and sent his assistant instead.",unable,"{ready,happy,eager}"
4695,41103,unacceptable,The safety inspector declared the working conditions ___ due to the lack of proper ventilation and protective gear.,unacceptable,"{adequate,ideal,tolerable}"
4696,41173,unbelievable,The magician's final trick was so ___ that the audience sat in stunned silence before erupting into applause.,unbelievable,"{predictable,ordinary,simple}"
4697,41219,uncertainty,There was growing ___ among investors as the stock market fluctuated wildly throughout the week.,uncertainty,"{confidence,optimism,clarity}"
4699,41251,uncomfortable,The chairs in the waiting room were so ___ that she preferred to stand until her name was called.,uncomfortable,"{plush,supportive,ergonomic}"
4700,41275,unconscious,"After the accident, the driver remained ___ for several minutes, unresponsive to paramedics'' questions.",unconscious,"{awake,alert,calm}"
4702,41373,undergo,All new employees will ___ a background check before starting their positions.,undergo,"{avoid,complete,conduct}"
4703,41375,undergraduate,"As an ___ student, she was required to complete general education courses before declaring a major.",undergraduate,"{graduate,postdoctoral,professorial}"
4705,41385,underlying,The doctor suspected an ___ health condition was responsible for the patient's recurring symptoms.,underlying,"{obvious,temporary,superficial}"
4706,41395,undermine,Spreading false rumors can ___ trust within a team and damage professional relationships.,undermine,"{strengthen,establish,clarify}"
4707,41397,underneath,"The cat slipped ___ the sofa, hiding with only its tail visible.",underneath,"{inside,'"on top of'",around}"
4708,41431,understand,"After reading the instructions twice, he finally began to ___ the complex problem.",understand,"{misunderstand,confuse,complicate}"
4709,41434,understanding,Her deep ___ of cultural differences made her an excellent mediator in international disputes.,understanding,"{disregard,judgment,suspicion}"
4710,41443,undertake,The government decided to ___ a comprehensive review of the country's healthcare policies.,undertake,"{abandon,reject,cancel}"
4712,41515,undoubtedly,She is ___ the most talented musician in the entire conservatory.,undoubtedly,"{possibly,slightly,rarely}"
4713,41547,unemployed,"Since the factory closure, many workers have remained ___ for over a year.",unemployed,"{retired,overworked,resigned}"
4714,41548,unemployment,The economist gave a presentation on rising ___ rates and their impact on consumer spending.,unemployment,"{productivity,investment,education}"
4715,41574,unexpected,Their generous donation was a completely ___ gesture that saved the charity event.,unexpected,"{predictable,typical,routine}"
4716,41584,unfair,He felt the grading system was ___ because it did not account for individual learning differences.,unfair,"{strict,balanced,clear}"
4717,41619,unfold,No one could have predicted how the scandal would ___ in the media over the following week.,unfold,"{disappear,settle,resolve}"
4718,41630,unfortunate,It was a(n) ___ accident that resulted in the cancellation of the entire tournament.,unfortunate,"{avoidable,common,intentional}"
4719,41631,unfortunately,"___, the flight was delayed due to severe weather, causing her to miss the wedding.",unfortunately,"{Eventually,Initially,Clearly}"
4720,41657,unhappy,She became ___ when her plans were suddenly canceled without explanation.,unhappy,"{excited,grateful,amused}"
4722,41699,unify,The leader's speech aimed to ___ the divided community through shared values and goals.,unify,"{separate,isolate,classify}"
4723,41742,union,The labor ___ negotiated a new contract to improve wages and working conditions.,union,"{coalition,committee,council}"
4726,41764,unite,Countries agreed to ___ forces to combat the growing environmental crisis.,unite,"{divide,limit,reduce}"
4727,41765,united,The team remained ___ in their effort to win the championship despite internal disagreements.,united,"{divided,disorganized,reluctant}"
4698,41239,uncle,"Every year, I get a birthday card from my aunt and ___ who live in Canada.",uncle,"{father,grandfather,brother}"
4728,41769,unity,The festival celebrated cultural diversity while promoting a message of ___ and mutual respect.,unity,"{competition,independence,distinction}"
4730,41776,universe,Scientists estimate that there are over a trillion galaxies in the observable ___.,universe,"{atmosphere,nation,community}"
4731,41777,university,She was accepted into several top-ranked ___ with strong engineering programs.,universities,"{companies,hospitals,laboratories}"
4733,41798,unless,You won't pass the course ___ you complete all the required assignments.,unless,"{because,since,although}"
4735,41804,unlikely,"Given his lack of preparation, it seems ___ that he will win the competition.",unlikely,"{possible,probable,certain}"
4736,41851,unnecessary,Adding extra spices to the dish was ___ and only made it taste worse.,unnecessary,"{essential,helpful,practical}"
4737,41884,unpleasant,The smell coming from the kitchen was so ___ that everyone opened the windows immediately.,unpleasant,"{aromatic,mild,sweet}"
4738,41895,unprecedented,The pandemic caused an ___ global shutdown of travel and businesses.,unprecedented,"{expected,common,occasional}"
4739,42121,until,He waited patiently ___ the rain stopped before leaving the house.,until,"{while,after,since}"
4741,42149,unveil,The tech company plans to ___ its latest smartphone model at the conference next week.,unveil,"{conceal,discard,repair}"
4742,42188,upcoming,Students are encouraged to review the syllabus carefully in preparation for the ___ midterm exam.,upcoming,"{recent,past,finished}"
4743,42190,update,Please ___ your contact information in the system so we can notify you about important changes.,update,"{ignore,delete,forget}"
4744,42195,upgrade,"After saving for months, they decided to ___ their old laptop to a faster, newer model.",upgrade,"{downgrade,discard,damage}"
4745,42199,uphold,"The Supreme Court voted to ___ the lower court''s decision, maintaining the current law.",uphold,"{reject,corrupt,ignore}"
4746,42211,upon,"___ further investigation, the researchers discovered a critical error in the data.",Upon,"{During,Despite,Without}"
4747,42212,upper,The hikers paused at the ___ level of the mountain to rest before continuing their ascent.,upper,"{lower,bottom,deep}"
4748,42231,upset,She felt ___ after hearing the unexpected news about her friend's sudden move.,upset,"{relieved,amused,pleased}"
4750,42251,upwards,"The elevator moved ___ at a surprisingly smooth pace, taking us to the observation deck.",upwards,"{downwards,sideways,backwards}"
4751,42260,urban,The government launched a new initiative to improve public transportation in densely populated ___ areas.,urban,"{rural,wild,suburban}"
4753,42286,urgent,He marked the email as ___ so that his colleague would read it immediately upon arrival.,urgent,"{casual,optional,personal}"
4754,42318,usage,The manual explains the correct ___ of safety equipment in industrial environments.,usage,"{invention,storage,origin}"
4755,42319,use,Please ___ the back door when entering the building after hours.,use,"{ignore,block,lock}"
4757,42323,useful,"The guidebook proved to be ___ during our trip, providing detailed maps and restaurant recommendations.",useful,"{confusing,familiar,expensive}"
4758,42326,useless,"After the software update, the old version of the app became completely ___ and wouldn''t even launch.",useless,"{popular,simple,optional}"
4760,42333,usual,"She arrived at work late, which was not her ___ behavior, so her colleagues became concerned.",usual,"{occasional,rare,random}"
4761,42334,usually,"He ___ takes the train to the city, but this week he decided to drive instead.",usually,"{occasionally,suddenly,briefly}"
4762,42353,utility,The app serves a practical ___ by helping users track their daily water intake and set hydration goals.,utility,"{entertainment,preference,trend}"
4763,42356,utilize,The company plans to ___ recycled materials in the production of its new line of packaging.,utilize,"{avoid,discard,neglect}"
4764,42362,utterly,"The explanation was ___ confusing, leaving the audience with more questions than answers.",utterly,"{slightly,gradually,partially}"
4765,42374,vacation,They spent their ___ hiking in the mountains and relaxing at a cozy cabin by the lake.,vacation,"{meeting,assignment,routine}"
4766,42387,vacuum,She used the ___ to clean the carpet after dropping a bag of flour on the floor.,vacuum,"{mop,cloth,brush}"
4768,42428,valid,Make sure your passport is still ___ before booking international travel tickets.,valid,"{expired,damaged,missing}"
4769,42431,validity,The scientist questioned the ___ of the study due to its small sample size and lack of controls.,validity,"{cost,duration,popularity}"
4770,42436,valley,"The small village was nestled in a peaceful mountain ___, surrounded by lush forests and flowing streams.",valley,"{plateau,cliff,ridge}"
4771,42442,valuable,"The antique locket proved to be a ___ heirloom, passed down through four generations.",valuable,"{common,fragile,simple}"
4773,42459,van,"The delivery ___ pulled up to the warehouse door, ready to be loaded with packages.",van,"{truck,bicycle,motorcycle}"
4774,42470,vanish,"When the magician waved his wand, the dove seemed to ___ in an instant.",vanish,"{appear,grow,settle}"
4775,42492,variation,"There is a slight ___ in the color of each handmade tile, adding to the uniqueness of the design.",variation,"{similarity,uniformity,repetition}"
4776,42500,varied,The exhibit featured a ___ collection of artifacts from different cultures and historical periods.,varied,"{uniform,identical,limited}"
4778,42508,various,Scientists from ___ countries collaborated on the climate change research project.,various,"{specific,single,local}"
4779,42516,vary,The prices of concert tickets can ___ depending on seating location and demand.,vary,"{remain,stabilize,equalize}"
4781,42564,vegetable,"Broccoli, carrots, and spinach are all nutritious ___ that should be part of a balanced diet.",vegetables,"{fruits,grains,proteins}"
4783,42580,vein,"During the blood test, the nurse carefully inserted the needle into a ___ in the patient’s arm.",vein,"{muscle,artery,tendon}"
4784,42628,venture,Starting a new tech company is a risky ___ that requires both creativity and financial investment.,venture,"{routine,occupation,procedure}"
4785,42630,venue,"The wedding will be held at a scenic outdoor ___ near the mountains, weather permitting.",venue,"{occasion,ceremony,celebration}"
4786,42640,verbal,"Although no written agreement was signed, they reached a ___ understanding during the meeting.",verbal,"{digital,formal,recorded}"
4787,42653,verdict,"After hours of deliberation, the jury delivered a unanimous ___ of guilty on all charges.",verdict,"{sentence,testimony,protest}"
4788,42662,verify,Please ___ your identity by entering your password and answering the security question.,verify,"{confirm,announce,submit}"
4789,13444,verse,"The poet recited each ___ with deliberate rhythm, emphasizing the imagery in her writing.",verse,"{chapter,paragraph,stanza}"
4791,42691,versus,The court case of Smith ___ Johnson attracted national media attention due to its legal implications.,versus,"{against,with,between}"
4794,42713,vessel,The cargo ___ arrived late due to unexpected storms in the North Atlantic.,vessel,"{vehicle,container,machine}"
4795,42725,vet,She decided to ___ the new employee thoroughly before offering a permanent position.,vet,"{interview,promote,train}"
4796,42726,veteran,"The ___ firefighter, with over 25 years of experience, led the rescue operation calmly.",veteran,"{seasoned,retired,junior}"
